car;area;mun
 RN-2406106-4D0F6B5D6F1A46A9A9B0911B040C80DC;23458;Jucurutu
 RN-2406106-C8917D1649404EA783554442FD40D0A7;0.3270;Jucurutu
 RN-2406106-19732EAA13F148DF817504E2CB603A6D;0.4603;Jucurutu
 RN-2406106-4BC8D408C23A439C9DB841B232698A80;1514403;Jucurutu
 RN-2406106-8A3469064DE243A4B6A447B667676F24;38836;Jucurutu
 RN-2406106-B0D5FDCD58854DEC98AAC7B259771ACB;0.3585;Jucurutu
 RN-2406106-00D3434A2F6F481FB3D4C56022CF23F0;257003;Jucurutu
 RN-2406106-A109A3AB15D846A3BD94F7834E52528E;28981;Jucurutu
 RN-2406106-FDF00D0DADB54E60B444017C45E4B92B;144758;Jucurutu
 RN-2406106-CC4D9402816545C483D854064FB0EBEA;0.0250;Jucurutu
 RN-2406106-0AD321CA84E842FEBFF7CB16E8DCB0D1;0.2556;Jucurutu
 RN-2406106-F47B98A46A824A169151347FA995BFA1;174636;Jucurutu
 RN-2406106-4E07270AB08C462C836BB417B513BB6B;530179;Jucurutu
 RN-2406106-B94A20CBD7274C33A21235E7EF638DCF;13205;Jucurutu
 RN-2406106-124B453EC20948CB8F18EB40A403055F;351201;Jucurutu
 RN-2406106-33C7605225A9485A83F2D18DE2CF86EB;19501;Jucurutu
 RN-2406106-90AAFE744A7C43A8B458433FB1C9C196;387132;Jucurutu
 RN-2406106-4C91E010BB3F4255A9E393B878ABD2C4;13915;Jucurutu
 RN-2406106-94D138DCE45E4F809C0FEEA336A18A53;0.3520;Jucurutu
 RN-2406106-D85B330DA7F0429B90FCCEEA2DAC9BFD;0.0718;Jucurutu
 RN-2406106-DA92847B90694D78AD111B2788DD6E10;32185;Jucurutu
 RN-2406106-AA8C8552FB3343E7B584FFEE17F286DA;37418;Jucurutu
 RN-2406106-208030ED5EEA43E5A918E9CD643AD3F1;0.0591;Jucurutu
 RN-2406106-16C3DEB835A24E7BB5F8F1D5CF96503A;11437;Jucurutu
 RN-2406106-79B7EE9D45484112A3E622313AA111CE;96861;Jucurutu
 RN-2406106-922E767950E64B058DE6C73E31FA8593;312400;Jucurutu
 RN-2406106-FF860B251C2C4EF89B0600D00E13FB4A;0.7906;Jucurutu
 RN-2406106-A69D106455F34F02BD78CE2BFEC4963C;12579;Jucurutu
 RN-2406106-C729ECB057554853A853830B3E540D77;190224;Jucurutu
 RN-2406106-121E18C320034ACEBC32D26FA78C28DA;38446;Jucurutu
 RN-2406106-9CEC7EC6A14148F797474E74782B4E27;0.6086;Jucurutu
 RN-2406106-D1C0A5F203B94E58B1572646FE4D02BD;0.7843;Jucurutu
 RN-2406106-7A6B9ADC2AA8494A8A4048E1367A3806;22781;Jucurutu
 RN-2406106-1E6E174FD74445FB90DD0FF54A4437CD;16208;Jucurutu
 RN-2406106-0B33EF7574EE4982A3E3ED105C6D74B7;0.2587;Jucurutu
 RN-2406106-0F9FDFAAA8B34D0CBEB3FA27165273EB;577129;Jucurutu
 RN-2406106-19FE7822CE194B00B715375C7C60C8B1;50641;Jucurutu
 RN-2406106-42AF65B66879449FBFF473D23AA82339;0.2882;Jucurutu
 RN-2406106-B3E2C07D7E1A4EAFBDBB2D80BEBD4FB1;141987;Jucurutu
 RN-2406106-15AB0D92DF9A4BB9B13B6373C5D27133;0.0505;Jucurutu
 RN-2406106-AA07B5AFD22644A397EC411BD65CB54E;0.9582;Jucurutu
 RN-2406106-589C2355DDF1484C91308501134B2D47;316881;Jucurutu
 RN-2406106-791354ABFAFE4460ADA92F1E1B4AC5BD;2215809;Jucurutu
 RN-2406106-CAF390C87A25416BB73F5108695CF0CD;10000;Jucurutu
 RN-2406106-842CCF7D8A2544038E245CF63E666314;0.9868;Jucurutu
 RN-2406106-496D1C20FA4A45DFA1DE984C5A84DC35;0.0926;Jucurutu
 RN-2406106-71FC1D74E0D747989F40D0F2B6E857FF;259691;Jucurutu
 RN-2406106-EF1D9FE98E274104955178880CD7E54B;254649;Jucurutu
 RN-2406106-CB91B8A687974AC5B390115C81528DBB;1570396;Jucurutu
 RN-2406106-323BA13632FC49228DC8F18CCA4B2DE4;42335;Jucurutu
 RN-2406106-16FBE350EEAE4982B84CAA009748977C;13200;Jucurutu
 RN-2406106-9B703AD9630D45A5BAF87C1B36EBB273;260312;Jucurutu
 RN-2406106-9CB38EEE3C5A46B69D673A074CFA891F;40214;Jucurutu
 RN-2406106-96234ABF29D345C4B02818F44743026D;94099;Jucurutu
 RN-2406106-51ACA157B5E449A2896255833A7C22F0;5210396;Jucurutu
 RN-2406106-802E4223C2D141CB99A411692F88211D;96957;Jucurutu
 RN-2406106-7E4AB389EF9D422F90FFA284141A8EBD;85935;Jucurutu
 RN-2406106-ADDF5C68365D4D68876888490B8922F6;19936;Jucurutu
 RN-2406106-051201508F054A0C82BF19AF44987E65;66773;Jucurutu
 RN-2406106-D629CD03C4F9486EB2CF0A577FAD7B4E;11684;Jucurutu
 RN-2406106-893A9AFD9DE04306A9A51465C242A75E;0.9421;Jucurutu
 RN-2406106-999B55F8883540B9936F3C2ADFFBF90C;189140;Jucurutu
 RN-2406106-3FD8D78BFDC94AE89DD3C7304A312960;0.9483;Jucurutu
 RN-2406106-7600FC45A88A45F7B30B590D059DEBC6;368911;Jucurutu
 RN-2406106-177C5BA81491433594628A8FDD26E9A2;51635;Jucurutu
 RN-2406106-C8DD28582BC94D0F9445D23DD8FC97E4;10131;Jucurutu
 RN-2406106-FFF1F7A790434CFF93E7772514F35757;50092;Jucurutu
 RN-2406106-61985004BF424168B5A9CB9F6253271F;30431;Jucurutu
 RN-2406106-FA326F28553044F5AC17AE7646F4C923;1496753;Jucurutu
 RN-2406106-D59E624AA1204C64892D7956ECDAAD42;514542;Jucurutu
 RN-2406106-96E65CA2203A4CDCB1C2959BD04CB55E;53834;Jucurutu
 RN-2406106-7564C68A21A74606995AAA7DDAB0DC1F;45848;Jucurutu
 RN-2406106-A4E4096986544705B4DECEF0B1A030EF;119531;Jucurutu
 RN-2406106-465050498B4A41B1B0AF3B9C7D8FBD55;59936;Jucurutu
 RN-2406106-DFBB512B467247708991D1B52B5B75BC;196471;Jucurutu
 RN-2406106-90812257B85146D6A8CCFB4D030564A9;1983276;Jucurutu
 RN-2406106-6B7611987FEB4F0FB31B2F20F9F80348;0.1830;Jucurutu
 RN-2406106-D0E81D09AA204010A9A2339A687C139E;100822;Jucurutu
 RN-2406106-64E7ABC50CE24208BA71A4B1529CB33A;20387;Jucurutu
 RN-2406106-87C045B03E6C46B18979D4535CC9FBEE;43975;Jucurutu
 RN-2406106-7167EC3D6B2A43E486A2473AE03CB023;0.6928;Jucurutu
 RN-2406106-080AE39BD7F0493497CDAE34ACF6B84B;38730;Jucurutu
 RN-2406106-698D2C721E44463A82C15E02EF912F54;141805;Jucurutu
 RN-2406106-04941A301FF64EEEA4823D6BA9E4D8AC;19612;Jucurutu
 RN-2406106-6C046C7445AB42229AFB98F5D1678D0A;54717;Jucurutu
 RN-2406106-715761B2A47448328CC79384ABA343E6;0.7084;Jucurutu
 RN-2406106-9BC4DEEE6305403CB09C087D6DFDE63D;22002;Jucurutu
 RN-2406106-83AF88B8877046CE85BFF02659436341;0.7329;Jucurutu
 RN-2406106-6C6AF6DD371C4151859BF4F867BC02DF;37584;Jucurutu
 RN-2406106-6C94529ECFAE48ECA72E6F935B53F1C9;19177;Jucurutu
 RN-2406106-776C84623AB84307A35B9077B972F087;61305;Jucurutu
 RN-2406106-A1625424CC77422F951E924181F68B8F;31328;Jucurutu
 RN-2406106-6D3F259A22F3468C97B990462C27F200;103468;Jucurutu
 RN-2406106-EBCF80D4219D495689810F4CD3FB9921;976928;Jucurutu
 RN-2406106-4DAF753CD54A46C0A9E30A74E5C26B39;0.4070;Jucurutu
 RN-2406106-6E18567F6FA84A66A9373A796781BF14;2987922;Jucurutu
 RN-2406106-5B435A57EA0D4828920A6B85B725043D;0.0194;Jucurutu
 RN-2406106-B49F7277A9874DC1867E6AF1336F107E;135484;Jucurutu
 RN-2406106-700093F00EB34D27BF9CDD2031F2565C;76918;Jucurutu
 RN-2406106-D1E1133A903B427B9098D4096A607E1D;26265;Jucurutu
 RN-2406106-1742F3CB4DA04274AA54481A47439E41;141144;Jucurutu
 RN-2406106-9217C29B3F5642008390981B9E4C7E44;35613;Jucurutu
 RN-2406106-EDE6A40DCBE14023B2F31FDB1843A943;0.4803;Jucurutu
 RN-2406106-5D29F4E979A648EDA62E3AEEC50A529D;84795;Jucurutu
 RN-2406106-7638B5DFB9FA431D87FBDD902CDD14F0;18092;Jucurutu
 RN-2406106-81C2EFAC03634FEAB5FC9EEC16E967B1;14790;Jucurutu
 RN-2406106-C4CA2F5610054E16922D4D8B51209BE8;3588791;Jucurutu
 RN-2406106-76C19811498043B4A499EF49C0877B47;4027142;Jucurutu
 RN-2406106-968CD6902A8E49B8BBBEC3613E5F148C;1376436;Jucurutu
 RN-2406106-E79F2F75FF464AEEA96CA4347BB8276C;167284;Jucurutu
 RN-2406106-7E984F91F2E44529A7FB6CC7329A6925;100060;Jucurutu
 RN-2406106-D1191987A2BF41E0B1125310F3D966AB;39811;Jucurutu
 RN-2406106-F975C431733E41078827C86EDA5F292F;14541;Jucurutu
 RN-2406106-71B7CE44EB5E4C08975DC98D6879A732;579021;Jucurutu
 RN-2406106-F148B6C943364286B4D04A39977FBE8C;707128;Jucurutu
 RN-2406106-0A710195D9854731B81B06CC0EBB2625;161883;Jucurutu
 RN-2406106-0D4DE331B49042B395E7F32FD0FFAB81;0.1983;Jucurutu
 RN-2406106-41F66CCE958549D387EDE781E92ED86C;0.5252;Jucurutu
 RN-2406106-F62D173946974AB8AA4CADA3FC6AB2AA;204579;Jucurutu
 RN-2406106-571EF4F1A17740418D87322DB20F4ACB;900275;Jucurutu
 RN-2406106-B7EA6DBC800946628CB87B49ED6523AE;338282;Jucurutu
 RN-2406106-5CDFBF4BF99140DBA112C5D3B0BE55E1;0.1331;Jucurutu
 RN-2406106-B5D63828CFDE4891B6B27F44405F8296;126924;Jucurutu
 RN-2406106-B3BF20CDE4C14E6DA19D0D826F1D613E;1359590;Jucurutu
 RN-2406106-D50D31C14A754A7181BB0ECE4218AA09;4900682;Jucurutu
 RN-2406106-BC8EC9C2548143FEA084BC3D15F309D4;643333;Jucurutu
 RN-2406106-757DF772BA4F4B4ABA8C3B61D1853726;91799;Jucurutu
 RN-2406106-3266702AA26949CD90C3AB4A05021916;20181;Jucurutu
 RN-2406106-0BB0BFA518764868933A242DF04F342A;684029;Jucurutu
 RN-2406106-3EFA956A27D2431F9A212CB9F9BCC9D8;129324;Jucurutu
 RN-2406106-6F922B42AF12473389A5A1AF64C90E29;97711;Jucurutu
 RN-2406106-5E9BD66D1C9E4291B2F556A89421B799;35488;Jucurutu
 RN-2406106-9A0263B759B747D4A9372A140FE4B862;14882;Jucurutu
 RN-2406106-8A5E78BF268347AFABD57A347D3E7ADC;64012;Jucurutu
 RN-2406106-D2610F1AADD344FCABCF0322C2ECFC1E;101697;Jucurutu
 RN-2406106-291253E876DD4733BDF6F1FEB46D8C1F;1389508;Jucurutu
 RN-2406106-EC144CA214D44FCE8D475F334C4C2A58;304714;Jucurutu
 RN-2406106-B6E354FC131E491FA8E517837F0D2453;863916;Jucurutu
 RN-2406106-7304C1F4EA2E4E308F5B608958296684;465864;Jucurutu
 RN-2406106-3ECFE64B5DCC4B28A63C8141376EE865;0.4367;Jucurutu
 RN-2406106-3117D68FF0A64D92A68586A91744339D;11187;Jucurutu
 RN-2406106-5662589407EF4EEF83227ADF7C058913;351819;Jucurutu
 RN-2406106-ADC95E31E3AC4C2492EE34FE60913E2D;0.7976;Jucurutu
 RN-2406106-3A760DE6B760498EB76B3F69E4DFE1F1;0.2234;Jucurutu
 RN-2406106-37D36D9E7D6D4DB1AD2F206945076F5C;48457;Jucurutu
 RN-2406106-DB881357386B41E09E3255BE7E58066B;0.1475;Jucurutu
 RN-2406106-E08720875B284374BCB39772ED26DBB1;0.4199;Jucurutu
 RN-2406106-B852F5CB374F4A90A2A1FEB556FB2D73;0.3366;Jucurutu
 RN-2406106-0B6C10F6F38C485785E01F0B0BFA74BB;748012;Jucurutu
 RN-2406106-4340C3FD4A1D48FFAF378A6652028028;0.1963;Jucurutu
 RN-2406106-DE770B4230914A86A0E8A5B19DFDF8B7;0.8049;Jucurutu
 RN-2406106-17B16D5726BC422E933EAE90B00851F8;60188;Jucurutu
 RN-2406106-74BF86CE485D4B9DB51AF0C87161A1E4;350574;Jucurutu
 RN-2406106-A2A5AEA5E6814131A804C80F8C1BDAE9;38086;Jucurutu
 RN-2406106-9FE26A4F7C444A62A9C10C452F2409A1;182804;Jucurutu
 RN-2406106-E6D1CC04C73E46D9BA327182F6753653;0.6960;Jucurutu
 RN-2406106-908E8560ADE149F19F286DCFFDAC2C44;310693;Jucurutu
 RN-2406106-E4D3EAA3F5E94EE0AF55E5613022F7B2;303474;Jucurutu
 RN-2406106-B286FE2F638547A3BB15362BFC9A12B8;246041;Jucurutu
 RN-2406106-5DCD0C9FF47E4D5A8CF4214AD1DA7D21;918181;Jucurutu
 RN-2406106-047D94CBAA654BE3A92D9D902FF048EA;0.4314;Jucurutu
 RN-2406106-D94ED056A97D428CBD053CCF7587510A;40189;Jucurutu
 RN-2406106-BEC2A6BB7C1F4E1FA549E4ECC470DBD8;79624;Jucurutu
 RN-2406106-F0C697C8874746E0A6E64A8377355EC2;86161;Jucurutu
 RN-2406106-4DB18F3CE0464F9A99478D95C16EA630;20408;Jucurutu
 RN-2406106-ED4FDC5F391F4E70A0AC538A1B3074B2;0.4115;Jucurutu
 RN-2406106-E953B48A4D044F6D9382F4912B61AFFC;0.0570;Jucurutu
 RN-2406106-5592E18ECCC943158496EFF94DCA2DB5;0.1905;Jucurutu
 RN-2406106-2480E393223D47378A59A7C507540E80;0.6246;Jucurutu
 RN-2406106-FF4C15AAE8EE4407ABE06F8E294043CD;14685;Jucurutu
 RN-2406106-1C39C391982B49E3A1D1BEFEDD656453;178094;Jucurutu
 RN-2406106-0D86585D0CE648B182F06800E582CA6D;535337;Jucurutu
 RN-2406106-91F5C7DD03A3483493654F919E2BD23D;220817;Jucurutu
 RN-2406106-21B6610BAFCB4E53A8C22B114087F235;1008378;Jucurutu
 RN-2406106-07A7080FE94B4D1D8097D56FB518B8FA;358432;Jucurutu
 RN-2406106-5E76628422AF400B9C63FD01E9B5B70F;52961;Jucurutu
 RN-2406106-E443369D62B1462DBDF15C28A1719F59;130427;Jucurutu
 RN-2406106-97314F269CFC4C748B350F795D7C55E8;111712;Jucurutu
 RN-2406106-45437184C71A44E1A5C9D31FF15E2884;75894;Jucurutu
 RN-2406106-796E843E8FBE4B4380CCEF180225AF40;12786;Jucurutu
 RN-2406106-6515C5EFBC864D16ABCF7EDA57B365E0;625008;Jucurutu
 RN-2406106-42CBFBDFE4304CF4A794683B482605F0;115672;Jucurutu
 RN-2406106-C8FC0C48FFF346A09E6469DAFDF7CF50;132818;Jucurutu
 RN-2406106-6038B5525D4A4760AB9BA2C42865F28C;40714;Jucurutu
 RN-2406106-6F7DB00465E643C18ED5915CF80D74F3;13058;Jucurutu
 RN-2406106-BBB834E7B64B4BCEB25AFD0865CEE3E2;53274;Jucurutu
 RN-2406106-5900E8100CD84AB4AE28CC7774D0B7EB;2551592;Jucurutu
 RN-2406106-3273AB00FE204C2F8091980487E694DD;226648;Jucurutu
 RN-2406106-11980BA2453C489599E88D13002E74B6;2138733;Jucurutu
 RN-2406106-DFC98735E1E146B9AC59ACAE3D340DD6;13246;Jucurutu
 RN-2406106-01BB6218BA81419780CB9339D114CF06;129925;Jucurutu
 RN-2406106-AE3E637B832A45BB9ED82522B8AB7B89;143866;Jucurutu
 RN-2406106-8A0BBFD2C0C046CFA836FBEABCBEAFFD;617915;Jucurutu
 RN-2406106-2A1429A7547F4BC097B82E906502511A;3687010;Jucurutu
 RN-2406106-7EE9D669251B46A7845FCB091D240EF6;925181;Jucurutu
 RN-2406106-9B50B374611B4045938529826CDA8493;0.5340;Jucurutu
 RN-2406106-2B9A7E8987D247258D1638994636F079;54883;Jucurutu
 RN-2406106-053C82F102674385A7BFA3C189B3163E;446822;Jucurutu
 RN-2406106-F58505C0F09548EEAD761B111329B65D;205995;Jucurutu
 RN-2406106-CD32535CBD5E4CE1B68E63EA89F10A2B;301918;Jucurutu
 RN-2406106-5080C4ADD30A4D3BB9F80C5CC1494FA1;16977;Jucurutu
 RN-2406106-3C0CF9779DD645E9BEB1166685C3316E;24553;Jucurutu
 RN-2406106-CBF208F5C440463AB444B627A5597AAD;61784;Jucurutu
 RN-2406106-831F3521BB5945328FE55B566C023715;391680;Jucurutu
 RN-2406106-9FC7672105804B299F2D0CFF99F8F479;629856;Jucurutu
 RN-2406106-2FCED9E6775E4156A3D34EB4586B0E46;109190;Jucurutu
 RN-2406106-029D8A7C8B784B94A062404BC8418162;186949;Jucurutu
 RN-2406106-F7A65B7445C44D149A9CE96EA2A8D731;1876428;Jucurutu
 RN-2406106-C45EDF47499443D8A1115D3920B7FAED;254443;Jucurutu
 RN-2406106-F5E76B82B83C4AB18B251C360B42A963;126230;Jucurutu
 RN-2406106-AE66A466DD654C64887D69E880CC799D;800030;Jucurutu
 RN-2406106-DCFEB8B33F844CE8B753DB15CDF7D2DA;5870041;Jucurutu
 RN-2406106-40D2B22AE8EF4D8C82033953DA92AD94;92857;Jucurutu
 RN-2406106-60A7140AF719409B80297893E302CCD9;103555;Jucurutu
 RN-2406106-083069447ED04B03867E647440C72C29;0.4306;Jucurutu
 RN-2406106-4EA0AD3FE02D43D7B8103D8BD95C774D;9210857;Jucurutu
 RN-2406106-31E6516D4B8C434AB4F14387FB0C825E;4074816;Jucurutu
 RN-2406106-9DB5B749E17247EC8DE69E4BB4B6A8DD;126632;Jucurutu
 RN-2406106-376F62DC1AC44736A8FA3E3E243C412B;98736;Jucurutu
 RN-2406106-4FA6A5A14E664C8FA11FD4EC62A0CEC4;281106;Jucurutu
 RN-2406106-1A3D63E2D25F4A278CE20DCEFAD19142;96598;Jucurutu
 RN-2406106-CB27C12D40B4428BBAF00ED9E48C1150;539254;Jucurutu
 RN-2406106-F68690C7FA6A413D9FFCC683F5452A66;81769;Jucurutu
 RN-2406106-E392C72F60C348BC846BC5F0AD2328E1;124038;Jucurutu
 RN-2406106-09247E3BFD734821B967A9D85844A704;1099420;Jucurutu
 RN-2406106-978B300A21A34AA6BE73C973F2E8E473;207728;Jucurutu
 RN-2406106-5A1C28404B21417CBAE85FA94BDE061C;192132;Jucurutu
 RN-2406106-2948CACBC9D74AA5A8A2EE4E62B04B8D;24846;Jucurutu
 RN-2406106-524F62BD0CB14BFE803459BD92BB48AD;0.2973;Jucurutu
 RN-2406106-B6916288D46C49779511F40F20D00C32;155626;Jucurutu
 RN-2406106-A9BF4ABEB919466A8990F4A51A0BD14B;58777;Jucurutu
 RN-2406106-A419CB4BD1804864A46B400527BA0F43;70193;Jucurutu
 RN-2406106-436A7F4BEFD2455BB7AA3F346E613961;42235;Jucurutu
 RN-2406106-52C2D0B75A774B8C9E86C420B9DAF434;119494;Jucurutu
 RN-2406106-522510138F7A44A0AE0E8D2299E65E8B;307428;Jucurutu
 RN-2406106-CF3E8C5D530E4A1BBEB79914748571D0;229241;Jucurutu
 RN-2406106-D7E38F74CDA645FFAA638BB56FB65A4E;382389;Jucurutu
 RN-2406106-9665971D42734996AF019CB8BEDC214F;120486;Jucurutu
 RN-2406106-C22B7246BF39477C8931FB9AF2F8F0D8;17309;Jucurutu
 RN-2406106-594EE7B4A0684DD6B291C25E9A2A6DBB;48839;Jucurutu
 RN-2406106-3EB77245362247A0BDE6D2FA23485A89;191039;Jucurutu
 RN-2406106-AEE6E8EF67FB418E8FA528C79D885D94;243410;Jucurutu
 RN-2406106-5234B412C0BA4977852B6D111C413AA8;0.9672;Jucurutu
 RN-2406106-5E0AC10E77A847528C7AB06926815AAF;601788;Jucurutu
 RN-2406106-198A35D01D044DF0B504140751E7443C;0.6671;Jucurutu
 RN-2406106-4F39842A54864430BAC96CA2446A8A05;2657100;Jucurutu
 RN-2406106-EADEF3FB04D344D0A7DF7F98504A443A;363996;Jucurutu
 RN-2406106-B6D5CA678302472989E09229F84D7DB3;2564953;Jucurutu
 RN-2406106-C2E4851430D847FA904B405AF7C66254;60282;Jucurutu
 RN-2406106-9D951D974F3C4981A64E3CF937F736FA;65262;Jucurutu
 RN-2406106-53FC4CE04CE1420F8805F1145C1FC70E;0.4110;Jucurutu
 RN-2406106-F187E19BBB434DA8BDA2D35A879E45F0;0.9308;Jucurutu
 RN-2406106-C327091235C74F1D9402364FC34CC52D;57807;Jucurutu
 RN-2406106-5FC58011BEE5403F906B7062177164A5;7676913;Jucurutu
 RN-2406106-A317EE0C961C43B58CB11A921192FEA5;292712;Jucurutu
 RN-2406106-4F71A9F540DD46EB935057701D20A596;941076;Jucurutu
 RN-2406106-62DE32CDC677445883283FEC91B6E124;82286;Jucurutu
 RN-2406106-531C5B6918AD464CAAEC400F1E851DE7;0.6039;Jucurutu
 RN-2406106-8845FEDEA76B41719C513BEBA8565CCE;2744450;Jucurutu
 RN-2406106-26A447E592F041CB816CC523A51148D6;36485;Jucurutu
 RN-2406106-C2BD51C4F5344170945460892B1859C2;10433;Jucurutu
 RN-2406106-7BF5C9190A034A3A99EFAA8867CA216A;399714;Jucurutu
 RN-2406106-628C4D6692C64CDB8D6BEDA264576039;0.6589;Jucurutu
 RN-2406106-25323D969EE24264A29B2BA871F6C489;139882;Jucurutu
 RN-2406106-02F41AF4DFA946F59739048ECE97F258;0.8241;Jucurutu
 RN-2406106-DBDF3C813D524CB281D9D23783F1921F;67651;Jucurutu
 RN-2406106-4BBF77A56A2D47DF808795D4426B3D1A;512045;Jucurutu
 RN-2406106-8C0642F7E17D4AB5A0E3B56C4ACE29F5;15319;Jucurutu
 RN-2406106-CEB411D387F84D20BBA284BD24E67755;35943;Jucurutu
 RN-2406106-0C9C0DBF4327451FB5989CC8CA0FEE53;516428;Jucurutu
 RN-2406106-F0C3C0C3EA5642488EE8192A69B4BDB4;136360;Jucurutu
 RN-2406106-DC2728E5BE86450E8A1AD81EE29E8E58;38163;Jucurutu
 RN-2406106-8C7FD115352F498E8FF24C8C2E49A70B;0.5977;Jucurutu
 RN-2406106-99C66483183746F48887368205EBB71F;42597;Jucurutu
 RN-2406106-4520ACF07CBE4B3DAB2DFDCA562A71F4;15551;Jucurutu
 RN-2406106-63C8672E0A3E4692ABA16EE4A88BC262;209915;Jucurutu
 RN-2406106-9195983FA40340A282C3A2CB6805FA15;0.4668;Jucurutu
 RN-2406106-E7BA98056762449990E991D765F780D7;1144704;Jucurutu
 RN-2406106-C06F2865EE8242E5A22FEB224A10A015;386804;Jucurutu
 RN-2406106-CBD4238766284F80940381FA4DAC15AA;59812;Jucurutu
 RN-2406106-2B8C2624EC8F40E799B814A0E8BB382A;19446;Jucurutu
 RN-2406106-97A535E3E40A4DC78E330F08D246A85B;34000;Jucurutu
 RN-2406106-27D76632A01B49DA8E51149F262D7E8F;0.9039;Jucurutu
 RN-2406106-144C0DFBFB2C43CDBB45DCFE2626F4AB;529763;Jucurutu
 RN-2406106-5344380EF17145ABA533EFFC1150DCE7;53350;Jucurutu
 RN-2406106-7057EF64A47A421BA6AFD0E12587EFB5;202992;Jucurutu
 RN-2406106-B3B51973531B4E539CC0A6C859313C92;455160;Jucurutu
 RN-2406106-67A12D28386D4582BAAD79A9A1E39273;44253;Jucurutu
 RN-2406106-1E5C6F0EAA1F4692B32E3216E4C01A25;0.2383;Jucurutu
 RN-2406106-6C3918450DDD44EC8CA9A8261B73DA39;12042;Jucurutu
 RN-2406106-C5B90919540D4FBDA3ADCA3D9462A1D2;97658;Jucurutu
 RN-2406106-B12A72E166EF41E88F246D008126C9B7;601433;Jucurutu
 RN-2406106-C66698970BC84C4F8A6FE2AD0288EF88;38503;Jucurutu
 RN-2406106-A0B622B0922D4E0FAD0D633A1651414E;0.4352;Jucurutu
 RN-2406106-BA8EC346823941F9A532A3648705583D;771269;Jucurutu
 RN-2406106-657F79DC07F845CC8BA0A644BC3F49A2;18653;Jucurutu
 RN-2406106-7E78F8056CA740459B7D796FF51EDC5D;1777576;Jucurutu
 RN-2406106-6CCE5D212DE24602A8F8A830EE860376;0.4943;Jucurutu
 RN-2406106-30F24813315647F88A47519261568EEF;498796;Jucurutu
 RN-2406106-C0DF6D21F9EE47D79C47AF8F145429DC;77108;Jucurutu
 RN-2406106-2DBADBAFD3864271912B8DA2B51466BE;158656;Jucurutu
 RN-2406106-6DE2E6C765E44E4492CA256B6CF5F528;21044;Jucurutu
 RN-2406106-0DEE2D38D1D042D6966E65876A6B2F7F;421498;Jucurutu
 RN-2406106-A68CF1BBD0E2474A905DFECB76731AE7;116384;Jucurutu
 RN-2406106-F22E62246A324D538115554DDC2EEF6F;56225;Jucurutu
 RN-2406106-AA6744B0137F4BEE968A7BA3378D581F;0.2891;Jucurutu
 RN-2406106-A0E41613F394421291036A93D875499D;19362;Jucurutu
 RN-2406106-2E8753A1FF8C45F599711DEEF13D8557;977352;Jucurutu
 RN-2406106-4C0EF681DC11451E89CE022C01F03E90;121684;Jucurutu
 RN-2406106-F43A231493104F74914155737F38C73E;0.2689;Jucurutu
 RN-2406106-2200C57AB044427498CFC813D985F744;24310;Jucurutu
 RN-2406106-42FA8AE260594294A7C65D6C07488E4D;773470;Jucurutu
 RN-2406106-6703EF87E21C4C2095AC6032DA342C0C;0.9014;Jucurutu
 RN-2406106-7929EF4A4BB14837AD7169A33DC93284;281968;Jucurutu
 RN-2406106-27C4C41493994EC78CA86C5129BAA1CA;16527321;Jucurutu
 RN-2406106-2EFC20D0A9074800B14C643FF2D1F3F3;804748;Jucurutu
 RN-2406106-990687407DB148C8B52A65B0A651A196;213838;Jucurutu
 RN-2406106-26CCA33EDA694504AC87214EBEC4DC10;1194793;Jucurutu
 RN-2406106-7A049A93992D4F8DAB9E29CAE83309F8;420287;Jucurutu
 RN-2406106-4031ADD73F0446758EFF35EBCF14E899;219385;Jucurutu
 RN-2406106-0368DE7519524A2198416B78DB61FF10;21534;Jucurutu
 RN-2406106-5297088DEA2F489E9AF3C86C07439EBD;246260;Jucurutu
 RN-2406106-542253C44CBB41FCAD42DC2FEEAE39D2;6915919;Jucurutu
 RN-2406106-10E7A20A27D3483EAE284EDB8742853D;33813;Jucurutu
 RN-2406106-5D6615F25871449EB0F361068D194BC3;6570725;Jucurutu
 RN-2406106-CB066F977D814B8AA449EAD7CAA5E460;13871449;Jucurutu
 RN-2406106-1B09EC4A9BCE4C45ABD08DC6830709AB;55296;Jucurutu
 RN-2406106-1B0FFD1C65CF4D998FAE2CAB25F8A397;206779;Jucurutu
 RN-2406106-7B82409CA334487AB8632C2BDDE5153A;936401;Jucurutu
 RN-2406106-9AB4B8C52C2A4432B3BC958B86939EB9;204239;Jucurutu
 RN-2406106-A7643C6033594D77BBC8F859A9CFABC6;129326;Jucurutu
 RN-2406106-B320D44B283F4624B2245E84460AE597;10954;Jucurutu
 RN-2406106-93DC35A672CD4F21BDBDEEA3C90DD1F5;120146;Jucurutu
 RN-2406106-2387AB4241A44296820B2EACE1715983;71416;Jucurutu
 RN-2406106-79E1B70C812E4B05871EC179FB8A82B3;252626;Jucurutu
 RN-2406106-62E840D9095E435B89177CF7BF095210;200081;Jucurutu
 RN-2406106-6D36D1BE5A734F91B99AA5ADA88E4300;2038057;Jucurutu
 RN-2406106-CA2750FF493B480CB7D8189049BAA702;500094;Jucurutu
 RN-2406106-801B6B8797A1493DBAADD6305EFEF3E5;44451;Jucurutu
 RN-2406106-208A6DAE3FBB4A85B7863922BA276704;78994;Jucurutu
