car;area;mun
 RN-2400208-B5164259CE9B4BFBA5AB08D7459A5E3F;25171;Açu
 RN-2400208-317608F251A84006B2D7732657A225C1;4002550;Açu
 RN-2400208-F628E0B27AC1421E963B614828EE35A5;34079;Açu
 RN-2400208-D9AAAD9DA8994794AA6A1766E8A3FBB0;21429;Açu
 RN-2400208-A22FDE728F3745B4AFA8078D35C231D8;150292;Açu
 RN-2400208-F21886D1285F4F9F975C7795C393C625;106464;Açu
 RN-2400208-D30AE7B9EAA44F0FB7E74551A8E39FB2;117488;Açu
 RN-2400208-64B791AB276942F1A85EF89C358013A1;70196;Açu
 RN-2400208-0FFB8375796142D1A061B3006586E192;147324;Açu
 RN-2400208-1126FDA933744938AE417D2A6693A757;38297;Açu
 RN-2400208-C5CF01FFDA384F6493B4F31FC15E3564;1655492;Açu
 RN-2400208-2C08C6AD69F24FC099D96166F7A8E811;1269557;Açu
 RN-2400208-E5CD701D10584BC9A078CBC19838C29B;1488229;Açu
 RN-2400208-72AFB749BE8C4728B8CD6D52FD1C5F90;503735;Açu
 RN-2400208-D299F9E350C34F5EBFE03335453D1153;203212;Açu
 RN-2400208-30EA8FFF64F04CB0AE15968642D608A8;578577;Açu
 RN-2400208-0D8D3201BCB6494E901A6F8FBD95B026;766177;Açu
 RN-2400208-318B9082FB9B4D69B14BCA8FFC072BEF;902926;Açu
 RN-2400208-7860070CCD4D42B89508381BF3F336FF;5920741;Açu
 RN-2400208-42F2E891DCF7415EA7CBA945CC56B683;5846555;Açu
 RN-2400208-C92D39742B234111B78BF6AD7B90A284;99158;Açu
 RN-2400208-8DFD124E4D574C39AB9742FD6C12650C;69449;Açu
 RN-2400208-76F4CD9A2A6E44658C0C3CA649802A65;61059;Açu
 RN-2400208-0FBFB47E335D486FAFB95DBCC5F87A5C;67280;Açu
 RN-2400208-2F5935FDC539427E9909AA2C3C99F5FC;1069721;Açu
 RN-2400208-2CD64A07C2BE462BB3F992AF60307998;46464;Açu
 RN-2400208-999DD140614B4FB784C3A351AE0290BA;1108580;Açu
 RN-2400208-6768E599C986441886AB91AE3260180A;12833313;Açu
 RN-2400208-3397F603A098431589A0025DEC9AFF23;308643;Açu
 RN-2400208-8317DD82CA194E6BA5DA2710BF25DCAE;58023;Açu
 RN-2400208-63EC8F6125AF45A98D09834B55BB718C;56576;Açu
 RN-2400208-ED296513C1BE4663B98DD4797A04A213;261108;Açu
 RN-2400208-B7340C002616413687FA2C371A520D65;993528;Açu
 RN-2400208-E20730AD436444C6A3CE663C712540A5;581445;Açu
 RN-2400208-07A8CE2AB14542A6BC827F1930B78184;62840;Açu
 RN-2400208-0A2D8BC26A0346938DACB968E651FEB8;349204;Açu
 RN-2400208-07D8E96547E24E9DB62174D0BD5CA21D;10585;Açu
 RN-2400208-FEFD33ADACCC4197A60DA17B09650A6F;365167;Açu
 RN-2400208-2F47C9F254E64651A6F7B5E2BF68C361;40627;Açu
 RN-2400208-42D4D30E587947B1A206F44DEF8DF90C;823676;Açu
 RN-2400208-290753A5792B4AFAA49FFE419F78C195;92942;Açu
 RN-2400208-0EB504B7BCBC435F939F3B893BF2F12C;380640;Açu
 RN-2400208-55A2BB3D97384E49ADA9053832178A7C;414708;Açu
 RN-2400208-7E3CD45EBF394540A74195AEAB314FA7;299782;Açu
 RN-2400208-0977368E23244F24B7B46258C7035CA3;458052;Açu
